"","bank","assets","liabilities","buffer","weights","original_stress","additional_stress","original_losses","additional_losses","additional_defaults"
"903","b510",2088,40582.3210147689,130744,990816,2.18753009264302e-05,0.450956945037902,130744,1858544629.71449,222
"904","b511",18958,210559.4777725,136983,1344123,2.96756361495335e-05,0.451015614036882,136983,1859883170.11022,222
"905","b512",4320,46210.040560557,143238,1093747,2.41478183258852e-05,4.09412360894064e-05,143238,72913.2919057639,0
"906","b513",47936,60291.5933869599,104785,1132591,2.5005418717064e-05,0.450953580014287,104785,1858555822.02378,222
"907","b514",88647,42650.7897889705,142226,1060703,2.34182707168307e-05,0.450982355949285,142226,1858667122.22288,222
"908","b515",138821,159267.894255146,155745,1170744,2.58477631647174e-05,0.450952686030987,155745,1858637026.66437,222
"909","b516",33033,218850.158302814,109508,1169376,2.58175603705888e-05,0.451096724811221,109508,1859109046.7529,222
"910","b517",64879,112703.539138141,97612,1124196,2.4820073353972e-05,0.450952798700241,97612,1858598362.06269,222
"911","b518",61098,124383.315425779,96373,1183265,2.61242026276447e-05,0.450956027840216,96373,1858624424.86311,222
"912","b519",90955,76099.2042798512,116031,1039072,2.29407000737046e-05,0.450953455081734,116031,1858568272.94549,222
"913","b52",32809,18908.2133750053,338778,2552727,5.63592748886003e-05,0.450956385096388,338778,1858535701.46256,222
"914","b520",138215,104520.693472833,130931,1091691,2.41024258224287e-05,0.450988977249204,130931,1858776617.29824,222
"915","b521",58010,80185.7255277322,128973,1032148,2.27878315455272e-05,0.450973347169401,128973,1858632744.85057,222
"916","b522",76546,39506.0730438996,149056,1021699,2.25571378351105e-05,0.450997094820473,149056,1858744130.53941,222
"917","b523",172579,113427.573231751,161942,992646,2.1915703786997e-05,0.450940845461443,161942,1858534691.19076,222
"918","b524",84055,102573.363865164,112956,1085570,2.39672859811558e-05,0.450940888805773,112956,1858537799.98719,222
"919","b525",864503,553325.200268471,293545,1545072,3.41122014107578e-05,0.450922772197834,293545,1858503561.27199,221
"920","b526",57745,74214.8950478348,124774,1039322,2.29462195901755e-05,0.450987538873693,124774,1858680888.95049,222
"921","b527",13352,136079.196920528,106080,970769,2.14327019396636e-05,0.451025805014255,106080,1858810377.50252,222
"922","b528",26966,57626.5317232459,99133,792858,1.75047711602635e-05,0.450968709795457,99133,1858580747.18832,222
"923","b529",57770,54901.2505894637,115817,899414,1.98573215485462e-05,0.45096776016262,115817,1858579668.23605,222
"924","b53",483617,104566.908414978,241323,3253885,7.18394874073465e-05,0.450923827883779,241323,1858561308.62514,222
"925","b530",3146,98383.9093370501,124725,902810,1.99322986602865e-05,0.450988026182883,124725,1858730885.66469,222
"926","b531",13104,108302.616238393,77388,1016194,2.24355980824218e-05,0.450955006312855,77388,1858603086.95568,222
"927","b532",29291,139090.870650332,97187,772884,1.70637838723064e-05,0.450952184895685,97187,1858603740.83108,222
"928","b533",54484,111996.310478038,123923,1010745,2.23152947014226e-05,0.450985159342955,123923,1858667479.41077,222
"929","b534",50065,83970.4491988762,68238,625031,1.37994755972326e-05,0.450994607999991,68238,1858668645.28681,222
"930","b535",68305,179604.569478279,80386,1032352,2.27923354709675e-05,0.450948294943561,80386,1858615155.89146,222
"931","b536",116928,54839.6306666032,137058,996338,2.19972160062389e-05,0.450938129441378,137058,1858511693.51865,222
"932","b537",31868,100536.405278789,103380,884470,1.95273869319831e-05,0.451010472515203,103380,1858750696.20462,222
"933","b538",3275,130917.82815457,46037,952506,2.10294902224332e-05,0.4509558286672,46037,1858628154.14219,222
"934","b539",19748,103295.297279586,95127,948151,2.09333402455105e-05,0.450955936837343,95127,1858602690.56157,222
"935","b54",308386,327208.092426502,160326,2727478,6.02174389798086e-05,0.000106855648012873,160326,380486.463851696,0
"936","b540",37918,81329.8954590272,100912,854402,1.88635436469979e-05,0.450991510816163,100912,1858676675.21853,222
"937","b541",15266,172058.229607064,86504,837798,1.84969594410682e-05,0.450956071181474,86504,1858667659.22408,222
"938","b542",20704,13928.903472044,91454,908169,2.00506150153562e-05,1.02680476707156e-05,91454,25721.6901514229,0
"939","b543",16603,107194.157853301,102647,795495,1.75629910199983e-05,0.451058591125907,102647,1859013642.4776,222
"940","b544",40434,121384.245771105,84206,812194,1.79316726421869e-05,0.450948680731645,84206,1858569419.85656,222
"941","b545",17014,60811.1613728968,86226,753349,1.66324888552721e-05,0.450969526301745,86226,1858577813.21799,222
"942","b546",25045,106671.788961779,103833,789723,1.74355564237187e-05,0.451033806024207,103833,1858908644.06538,222
"943","b547",31652,78262.903843928,92923,778301,1.71833807551973e-05,0.450951423034186,92923,1858557824.35159,222
"944","b548",27965,177306.426446143,86065,999960,2.2077182760869e-05,0.450949995035624,86065,1858625184.08276,222
"945","b549",25608,33103.202877583,62873,469670,1.03694052035055e-05,1.81687998822295e-05,62873,68677.5374250615,0
"946","b55",156810,197447.738504753,227737,1480246,3.26809687117937e-05,0.450982648767937,227737,1858754440.76994,222
"947","b550",145239,157338.07030738,84710,789164,1.74232147848898e-05,0.450995837455256,84710,1858710645.55648,222
"948","b551",18878,88279.6424407302,73122,920935,2.03324636044251e-05,0.450997436805723,73122,1858683339.71049,222
"949","b552",36242,74553.8046235672,86484,726855,1.60475525777545e-05,0.450982689242815,86484,1858678736.73355,222
"950","b553",19568,165034.25862737,106107,679340,1.49985132772998e-05,0.451216194514513,106107,1859791529.23049,222
"951","b554",30805,36901.2308502538,97441,756720,1.67069140153654e-05,0.450956052882192,97441,1858540411.87148,222
"952","b555",20564,56664.4206549476,99226,712120,1.57222322769611e-05,0.450986718610975,99226,1858728066.70683,222
"953","b556",42960,49240.6204030569,66150,693194,1.53043828020499e-05,1.74514172632165e-05,66150,49240.6204030569,0
"954","b557",64410,34939.1964882656,74755,733456,1.61932898906515e-05,1.23828353860541e-05,74755,34939.1964882656,0
"955","b558",39669,45665.2644243591,81898,690768,1.52508214142165e-05,0.450970856431791,81898,1858579295.88986,222
"956","b559",19503,100244.410871598,85745,805732,1.77890041804477e-05,0.450956674643979,85745,1858602995.9831,222
"957","b56",285308,116873.387327163,119752,1360277,3.00322852258156e-05,0.450996289393438,119752,1858710506.33858,222
"958","b560",69306,21324.6946680891,56319,721950,1.59392596645959e-05,0.450941331248228,56319,1858506181.56112,221
"959","b561",162300,44058.9450716108,86382,697274,1.53944613108546e-05,0.45094165088045,86382,1858504653.43898,221
"960","b562",97716,79867.822743884,134145,662911,1.46357927328997e-05,0.450946481834083,134145,1858527005.93952,222
"961","b563",25140,33949.7765905179,67855,734318,1.62123211834431e-05,0.450953194078175,67855,1858531178.44111,222
"962","b564",44570,59888.9632091786,66615,701717,1.5492554157575e-05,1.68477108592623e-05,66615,59888.9632091786,0
"963","b565",14499,121496.281994488,64971,636533,1.40534175110247e-05,0.450955991008816,64971,1858616572.87375,222
"964","b566",39917,61147.2700430446,88767,664724,1.46758202663465e-05,0.450964655896974,88767,1858593752.28976,222
"965","b567",1245,135278.137923342,75474,708821,1.56493967376114e-05,0.450957274488316,75474,1858641344.80191,222
"966","b568",2555,79226.4153650185,85734,730578,1.61297492170388e-05,0.450957186430317,85734,1858585025.85966,222
"967","b569",43755,77730.7317828606,65459,630732,1.39253426508345e-05,0.450947648297402,65459,1858529823.17006,222
"968","b57",320768,23579.4236636643,165239,1404967,3.10189539901494e-05,7.50139104779623e-06,165239,23579.4236636643,0
"969","b570",58130,14639.6332641275,90684,666240,1.47092906142259e-05,0.450955834883445,90684,1858519599.22629,222
"970","b571",25659,27726.8646080096,96310,605786,1.33745832193046e-05,0.450953473741464,96310,1858524936.74801,222
"971","b572",4303,66443.7825034579,82189,658815,1.45453609750409e-05,0.450956329345575,82189,1858567927.53242,222
"972","b573",224006,240408.028360818,71500,592553,1.30824241734681e-05,0.450943907619061,71500,1858504278.16402,221
"973","b574",16549,77657.9082376618,79529,649396,1.43374076724842e-05,8.35570165005637e-05,79529,80769.0375498769,0
"974","b575",62683,68217.455964884,52958,646128,1.42652565531769e-05,0.450942885130218,52958,1858505366.35841,221
"975","b576",46069,85391.2085566471,63193,558330,1.2326846524737e-05,0.450972021681879,63193,1858622094.28876,222
"976","b577",8209,92915.141183186,71035,604901,1.33550441309976e-05,0.451009535704858,71035,1858697317.71531,222
"977","b578",30465,48389.145105349,60860,476896,1.05289413075797e-05,1.54937303780137e-05,60860,48389.145105349,0
"978","b579",27940,29456.4238064788,48529,131896,2.91200857777069e-06,1.299406026874e-05,48529,29456.4238064788,0
"979","b58",268892,77624.2973706471,127051,1088449,2.40308487328344e-05,0.450933152789502,127051,1858505592.02178,221
"980","b580",6046,36352.9535820751,48206,576826,1.27352024313183e-05,0.451005516262151,48206,1858817414.21881,222
"981","b581",24044,88133.2951239367,48692,562979,1.24294874530294e-05,0.45095500414502,48692,1858578239.90283,222
"982","b582",11950,50511.5313120534,65385,602202,1.32954554311781e-05,1.89986187023996e-05,65385,50511.5313120534,0
"983","b583",35622,60910.5935211488,61949,521519,1.15141308414993e-05,1.94567977072812e-05,61949,61038.2149450234,0
"984","b584",133821,113230.109388039,68134,579338,1.27906625328176e-05,0.450944224681376,68134,1858504449.85266,221
"985","b585",60077,15671.7669720399,47146,498291,1.10013015271573e-05,4.79193000654858e-06,47146,15671.7669720399,0
"986","b586",66943,75810.0107782448,78834,643004,1.41962846753568e-05,0.450945112035452,78834,1858516914.05967,222
"987","b587",54431,64750.6350775881,80750,485918,1.07281296179807e-05,0.45095615545239,80750,1858564212.60808,222
"988","b588",26255,76879.2564851527,47782,462527,1.02117015788996e-05,0.450953824318695,47782,1858557124.95875,222
"989","b589",10849,26901.9979133551,53105,458350,1.01194814977042e-05,1.76315315542003e-05,53105,43634.1784413033,0
"990","b59",303493,131676.873567987,84244,1876572,4.14310802511395e-05,0.450915748917149,84244,1858505567.32646,221
"991","b590",9436,32614.4448530763,54924,498275,1.10009482781031e-05,0.450968480525386,54924,1858572213.7792,222
"992","b591",7427,37667.9787540285,66274,464169,1.02479537630803e-05,0.450956340735629,66274,1858539305.02995,222
"993","b592",37612,15516.3167120965,82671,305385,6.74231014983397e-06,5.12580994007784e-06,82671,26789.3011388038,0
"994","b593",22689,65470.4678128214,44500,442912,9.77864031659467e-06,0.450952218179783,44500,1858537819.35553,222
"995","b594",56962,141532.560093677,61746,408742,9.02423280535532e-06,0.450961545002448,61746,1858565630.70715,222
"996","b595",61206,27227.6031875608,58035,449249,9.91854902009843e-06,6.5224815127842e-06,58035,27227.6031875608,0
"997","b596",23426,49206.3093096459,45183,401021,8.85376805866879e-06,0.450956934933994,45183,1858553242.64349,222
"998","b597",58740,24595.4521644654,44109,417192,9.21079246207094e-06,6.19886260258141e-06,44109,24595.4521644654,0
"999","b598",32443,64216.3623373322,50436,432960,9.55891940492203e-06,0.450979753493395,50436,1858710772.87481,222
"1000","b599",38709,21875.7728418524,38947,358090,7.90593461222406e-06,0.450955796300073,38947,1858524069.82748,222
"1001","b6",890.933232920925,15053.9843353096,30702.5301344809,223055.840903712,4.9246415511726e-06,2.47178860102603e-06,30702.5301344809,15322.0229107127,0
"1002","b60",132168,58169.9074066515,80142,992136,2.19044439733964e-05,0.450935278489694,80142,1858505587.25799,221
"1003","b600",43536,45588.9397471797,41740,393773,8.69374623714515e-06,0.450974454560363,41740,1858617958.74898,222
"1004","b601",27820,41671.1730607687,50842,411332,9.0814149959936e-06,0.451002540734612,50842,1858709763.32008,222
"1005","b602",24639,69781.0615074676,45340,389142,8.59150271403864e-06,0.450955847105899,45340,1858564825.66578,222
"1006","b603",70587,7271.85112392807,41918,366139,8.08364096452039e-06,4.39684805276206e-06,41918,7271.85112392807,0
"1007","b604",29195,68823.8520239424,42216,385063,8.50144628329983e-06,0.450960987351774,42216,1858568159.10394,222
"1008","b605",11449,9531.48170427625,22611,164950,3.64177696748404e-06,4.15013079725142e-06,22611,9531.48170427625,0
"1009","b606",11027,78867.199223798,38001,384110,8.48040588651285e-06,2.57554928349221e-05,38001,91708.9229793135,0
"1010","b607",35837,25735.4207373836,43918,350902,7.74723747465343e-06,8.18728470569742e-06,43918,25735.4207373836,0
"1011","b608",24085,36662.4536491695,36744,348675,7.69806962193087e-06,0.450955817030252,36744,1858535917.15993,222
"1012","b609",38223,60184.4587483502,45796,329248,7.26915903601203e-06,0.450972398600987,45796,1858594370.32124,222
"1013","b61",90729,101619.655513619,85269,774745,1.71048711529156e-05,0.450953377596474,85269,1858584598.28662,222
"1014","b610",21757,38216.2560222072,36723,350002,7.72736721535828e-06,1.43740658328832e-05,36723,38216.2560222072,0
"1015","b611",23227,134946.930837968,24169,366098,8.08273576381917e-06,0.450951360764658,24169,1858515433.72314,222
"1016","b612",58266,21227.3631990255,30962,340641,7.5206944406228e-06,0.450949677858326,30962,1858505693.26462,221
"1017","b613",12998,12256.0626116623,48126,334777,7.39122866228193e-06,3.98990013698753e-06,48126,12256.0626116623,0
"1018","b614",33035,21978.005895689,43528,345130,7.61980287837385e-06,1.32887693627388e-05,43528,21978.005895689,0
"1019","b615",22861,13805.6636263231,32439,301242,6.65084072287861e-06,3.20977824596996e-06,32439,13805.6636263231,0
"1020","b616",14766,18067.2414732395,23169,302056,6.66881226850778e-06,0.450956918004348,23169,1858522109.20724,222
"1021","b617",21753,19165.8966887853,25191,314154,6.93591270956642e-06,4.83043610804999e-06,25191,19165.8966887853,0
"1022","b618",36449,31629.2263137054,37178,277705,6.13118928617857e-06,0.450973843917788,37178,1858643497.40644,222
"1023","b619",14385,20940.2703766075,37421,273045,6.02830549916144e-06,0.450956302127561,37421,1858523739.27796,222
"1024","b62",147350,424.337196061667,54518,839817,1.8541535056087e-05,3.11497219901493e-07,54518,424.337196061667,0
"1025","b620",13732,15784.5034218186,32252,249832,5.51580735580765e-06,5.021570261906e-06,32252,15784.5034218186,0
"1026","b621",23002,7125.50380713452,31235,258269,5.70207999766678e-06,1.01111281460637e-05,31235,16652.5789638726,0
"1027","b622",25330,22637.6191608542,37068,282192,6.23025356779785e-06,8.02302112743741e-06,37068,22637.6191608542,0
"1028","b623",5188,17888.6837422234,23432,207804,4.58791040285573e-06,0.450956635519166,23432,1858521708.39619,222
"1029","b624",27095,92156.0957697688,24757,299898,6.62116780233118e-06,0.450965395642722,24757,1858568522.41055,222
"1030","b625",21438,34396.5210312561,36419,254707,5.62343792698974e-06,4.70641343781855e-06,36419,34396.5210312561,0
"1031","b626",4044,51449.1344564867,23070,226982,5.01132355036958e-06,0.450956429411513,23070,1858548865.84309,222
"1032","b627",8116,14504.4895696722,19826,239786,5.29401110594197e-06,8.76998657341487e-06,19826,14504.4895696722,0
"1033","b628",16646,14546.5031534407,30889,216194,4.77314537561833e-06,6.81217242293627e-06,30889,14546.5031534407,0
"1034","b629",233971,16843.9459591805,26005,374292,8.2636434356686e-06,0.450948980945585,26005,1858506005.67142,221
